1.9928e-007,0,-0.61732
4.7539e-006,0,-0.6106
6.9148e-006,0,-0.61329
5.0517e-006,0,-0.61463
6.9148e-006,0,-0.6227
3.1572e-007,0,-0.61867
1.1521e-005,0,-0.60253
1.3255e-006,0,-0.61867
4.3216e-007,0,-0.60387
5.0517e-006,0,-0.60925
5.0517e-006,0,-0.62001
1.9928e-007,0,-0.61329
4.7539e-006,0,-0.58504
1.3255e-006,0,-0.57832
1.8944e-006,0,-0.57563
8.2843e-008,0,-0.58101
-2.0159e-007,0,-0.58639
1.1957e-006,0,-0.58101
6.6304e-006,0,-0.59311
4.7539e-006,0,-0.58773
1.9928e-007,0,-0.58101
3.4731e-006,0,-0.5837
-5.3757e-007,0,-0.61732
1.9928e-007,0,-0.60387
1.1957e-006,0,-0.60522
3.1886e-006,0,-0.60656
2.1922e-006,0,-0.62001
4.3216e-007,0,-0.61598
4.7539e-006,0,-0.61598
5.486e-007,0,-0.60522
8.7779e-006,0,-0.60253
5.0517e-006,0,-0.62001
3.1572e-007,0,-0.61329
3.2917e-006,0,-0.61329
6.9148e-006,0,-0.61329
1.8944e-006,0,-0.6106
8.2843e-008,0,-0.61867
5.0517e-006,0,-0.61329
4.9707e-007,0,-0.61329
1.1957e-006,0,-0.61463
6.9148e-006,0,-0.61194
8.7779e-006,0,-0.61329
1.7398e-006,0,-0.61194
1.9928e-007,0,-0.61867
1.8944e-006,0,-0.62001
1.1521e-005,0,-0.62136
1.9928e-007,0,-0.60522
6.0348e-006,0,-0.61732
3.1886e-006,0,-0.61598
-3.3597e-008,0,-0.62001
1.3255e-006,0,-0.62136
6.6304e-006,0,-0.6227
8.2843e-008,0,-0.61732
1.3255e-006,0,-0.61598
-5.3757e-007,0,-0.61732
-7.0556e-007,0,-0.61194
4.7539e-006,0,-0.60925
-3.3597e-008,0,-0.61463
1.7398e-006,0,-0.60522
2.1922e-006,0,-0.61329
3.1572e-007,0,-0.61867
1.7398e-006,0,-0.62001
2.593e-006,0,-0.62539
5.486e-007,0,-0.66843
1.3255e-006,0,-0.65901
-2.0159e-007,0,-0.48821
4.9707e-007,0,-0.4909
-5.3757e-007,0,-0.49224
5.0517e-006,0,-0.4909
5.0517e-006,0,-0.49762
3.1572e-007,0,-0.4909
9.0757e-006,0,-0.40079
3.4731e-006,0,-0.37389
3.2917e-006,0,-0.37792
1.1521e-005,0,-0.36716
1.9928e-007,0,-0.38061
1.8944e-006,0,-0.37658
4.1851e-006,0,-0.53125
-1.5004e-007,0,-0.53125
2.593e-006,0,-0.53394
5.0517e-006,0,-0.53528
3.1886e-006,0,-0.52856
8.7779e-006,0,-0.56083
1.9928e-007,0,-0.56756
4.1851e-006,0,-0.56487
3.4731e-006,0,-0.52318
2.593e-006,0,-0.51242
9.0757e-006,0,-0.51242
5.486e-007,0,-0.51914
1.1957e-006,0,-0.34834
1.1521e-005,0,-0.35641
4.3216e-007,0,-0.33892
6.9148e-006,0,-0.39675
3.4731e-006,0,-0.45055
